x,n=5,n=10,n=15,n=20
0.13810650000900343,5.99631455600047E-16,5.2957638274619965E-17,5.2957638274619965E-17,5.2957638274619965E-17
0.14220860000898977,8.085754288345015E-16,5.17363929475323E-17,5.17363929475323E-17,5.17363929475323E-17
0.1463107000089761,1.077804512306102E-15,5.4511950509095185E-17,5.4511950509095185E-17,5.4511950509095185E-17
0.15041280000896246,1.4265255643408637E-15,5.206945985491984E-17,5.206945985491984E-17,5.206945985491984E-17
0.1545149000089488,1.8715029526106263E-15,4.9960036108132046E-17,4.9960036108132046E-17,4.9960036108132046E-17
0.15861700000893514,2.44759768008862E-15,5.029310301551959E-17,5.029310301551959E-17,5.029310301551959E-17
0.16271910000892148,3.169686735304822E-15,4.9182879990894435E-17,4.9182879990894435E-17,4.9182879990894435E-17
0.16682120000890782,4.0751846341891E-15,5.329070518200751E-17,5.329070518200751E-17,5.329070518200751E-17
0.17092330000889416,5.2042814502328835E-15,5.040412531798211E-17,5.040412531798211E-17,5.040412531798211E-17
0.1750254000088805,6.626477144777709E-15,5.2180482157382354E-17,5.2180482157382354E-17,5.2180482157382354E-17
0.17912750000886685,8.366973780482567E-15,5.206945985491984E-17,5.206945985491984E-17,5.206945985491984E-17
0.1832296000088532,1.0522027693582459E-14,5.1847415249994813E-17,5.1847415249994813E-17,5.1847415249994813E-17
0.18733170000883953,1.3158363287857355E-14,5.406786129924512E-17,5.406786129924512E-17,5.406786129924512E-17
0.19143380000882587,1.6382561973671273E-14,5.2957638274619965E-17,5.2957638274619965E-17,5.2957638274619965E-17
0.1955359000088122,2.0290880087259212E-14,5.417888360170764E-17,5.417888360170764E-17,5.417888360170764E-17
0.19963800000879856,2.5028978889451992E-14,5.1292303737682235E-17,5.1292303737682235E-17,5.1292303737682235E-17
0.2037401000087849,3.073585830293268E-14,5.195843755245733E-17,5.195843755245733E-17,5.195843755245733E-17
0.20784220000877124,3.7590042190061015E-14,5.3512749786932543E-17,5.3512749786932543E-17,5.3512749786932543E-17
0.21194430000875758,4.5786929803171003E-14,5.2402526762307386E-17,5.2402526762307386E-17,5.2402526762307386E-17
0.21604640000874392,5.556610727097677E-14,5.3179682879544996E-17,5.3179682879544996E-17,5.3179682879544996E-17
0.22014850000873026,6.717471023875988E-14,5.4289905904170154E-17,5.4289905904170154E-17,5.4289905904170154E-17
0.2242506000087166,8.092382319802028E-14,6.039613253960852E-17,6.039613253960852E-17,6.039613253960852E-17
0.22835270000870295,9.716949467275527E-14,5.895284260759582E-17,5.895284260759582E-17,5.895284260759582E-17
0.2324548000086893,1.1627976359562808E-13,6.38378239159465E-17,6.38378239159465E-17,6.38378239159465E-17
0.23655690000867563,1.3871992443625914E-13,6.539213615042172E-17,6.539213615042172E-17,6.539213615042172E-17
0.24065900000866197,1.6497325727726774E-13,6.006306563222097E-17,6.006306563222097E-17,6.006306563222097E-17
0.2447611000086483,1.956236284073043E-13,5.595524044110789E-17,5.595524044110789E-17,5.595524044110789E-17
0.24886320000863466,2.313075286863864E-13,5.195843755245733E-17,5.195843755245733E-17,5.195843755245733E-17
0.25296530000864104,2.727440495675637E-13,5.4511950509095185E-17,5.4511950509095185E-17,5.4511950509095185E-17
0.25706740000865513,3.2074531919334957E-13,6.694644838489694E-17,6.694644838489694E-17,6.694644838489694E-17
0.26116950000866923,3.7621850079716525E-13,5.717648576819556E-17,5.717648576819556E-17,5.717648576819556E-17
0.26527160000868333,4.401908837436963E-13,5.329070518200751E-17,5.329070518200751E-17,5.329070518200751E-17
0.2693737000086974,5.137831271539995E-13,6.59472476627343E-17,6.59472476627343E-17,6.59472476627343E-17
0.2734758000087115,5.982696560380419E-13,5.517808432387028E-17,5.517808432387028E-17,5.517808432387028E-17
0.2775779000087256,6.950532371874374E-13,5.928590951498336E-17,5.928590951498336E-17,5.928590951498336E-17
0.2816800000087397,8.057201572597705E-13,5.662137425588298E-17,5.662137425588298E-17,5.662137425588298E-17
0.2857821000087538,9.319895966086733E-13,6.072919944699607E-17,6.072919944699607E-17,6.072919944699607E-17
0.2898842000087679,1.075804778594147E-12,5.806466418789569E-17,5.806466418789569E-17,5.806466418789569E-17
0.293986300008782,1.239292890531374E-12,5.684341886080802E-17,5.684341886080802E-17,5.684341886080802E-17
0.2980884000087961,1.4248087154555833E-12,5.540012892879531E-17,5.540012892879531E-17,5.540012892879531E-17
0.3021905000088102,1.634950064222096E-12,5.706546346573305E-17,5.706546346573305E-17,5.706546346573305E-17
0.3062926000088243,1.8725937467323207E-12,5.651035195342047E-17,5.651035195342047E-17,5.651035195342047E-17
0.3103947000088384,2.1408790296106873E-12,5.706546346573305E-17,5.706546346573305E-17,5.706546346573305E-17
0.3144968000088525,2.4432691425602114E-12,5.784261958297066E-17,5.784261958297066E-17,5.784261958297066E-17
0.3185989000088666,2.7835712623769382E-12,5.573319583618286E-17,5.573319583618286E-17,5.573319583618286E-17
0.3227010000088807,3.1659547206075443E-12,5.81756864903582E-17,5.81756864903582E-17,5.81756864903582E-17
0.3268031000088948,3.5949699883630616E-12,5.73985303731206E-17,5.73985303731206E-17,5.73985303731206E-17
0.3309052000089089,4.075632720201838E-12,5.517808432387028E-17,5.517808432387028E-17,5.517808432387028E-17
0.335007300008923,4.6133639131085144E-12,6.139533326177116E-17,6.139533326177116E-17,6.139533326177116E-17
0.3391094000089371,5.214125464725328E-12,5.60662627435704E-17,5.60662627435704E-17,5.60662627435704E-17
0.3432115000089512,5.884399523203854E-12,6.117328865684613E-17,6.117328865684613E-17,6.117328865684613E-17
0.3473136000089653,6.631246440846894E-12,6.117328865684613E-17,6.117328865684613E-17,6.117328865684613E-17
0.35141570000897937,7.462338413866121E-12,5.662137425588298E-17,5.662137425588298E-17,5.662137425588298E-17
0.35551780000899347,8.3860236532729E-12,5.750955267558311E-17,5.750955267558311E-17,5.750955267558311E-17
0.35961990000900756,9.411355472721538E-12,5.928590951498336E-17,5.928590951498336E-17,5.928590951498336E-17
0.36372200000902166,1.0548164230961277E-11,5.762057497804563E-17,5.762057497804563E-17,5.762057497804563E-17
0.36782410000903576,1.1807092636928473E-11,5.839773109528324E-17,5.839773109528324E-17,5.839773109528324E-17
0.37192620000904986,1.3199662807217294E-11,5.628830734849544E-17,5.628830734849544E-17,5.628830734849544E-17
0.37602830000906395,1.473833588505613E-11,6.061817714453355E-17,6.061817714453355E-17,6.061817714453355E-17
0.38013040000907805,1.6436580874135133E-11,5.828670879282072E-17,5.828670879282072E-17,5.828670879282072E-17
0.38423250000909215,1.8308951132972597E-11,6.0285110237146E-17,6.0285110237146E-17,6.0285110237146E-17
0.38833460000910625,2.037111990205176E-11,6.294964549624637E-17,6.294964549624637E-17,6.294964549624637E-17
0.39243670000912034,2.2640013086494548E-11,6.150635556423368E-17,6.150635556423368E-17,6.150635556423368E-17
0.39653880000913444,2.5133847003644405E-11,6.09512440519211E-17,6.09512440519211E-17,6.09512440519211E-17
0.40064090000914854,2.7872217089885966E-11,6.128431095930865E-17,6.128431095930865E-17,6.128431095930865E-17
0.40474300000916263,3.087621347486191E-11,6.272760089132134E-17,6.272760089132134E-17,6.272760089132134E-17
0.40884510000917673,3.4168501472642275E-11,6.417089082333404E-17,6.417089082333404E-17,6.417089082333404E-17
0.41294720000919083,3.777341495148079E-11,7.027711745877241E-17,7.027711745877241E-17,7.027711745877241E-17
0.4170493000092049,4.171705458855257E-11,7.01660951563099E-17,7.01660951563099E-17,7.01660951563099E-17
0.421151400009219,4.6027418210137225E-11,7.349676423018537E-17,7.349676423018537E-17,7.349676423018537E-17
0.4252535000092331,5.073452169490622E-11,6.750155989720952E-17,6.750155989720952E-17,6.750155989720952E-17
0.4293556000092472,5.587047946509216E-11,6.117328865684613E-17,6.117328865684613E-17,6.117328865684613E-17
0.4334577000092613,6.146967790332525E-11,6.228351168147129E-17,6.228351168147129E-17,6.228351168147129E-17
0.4375598000092754,6.756889237014007E-11,5.806466418789569E-17,5.806466418789569E-17,5.806466418789569E-17
0.4416619000092895,7.420741809927023E-11,6.09512440519211E-17,6.09512440519211E-17,6.09512440519211E-17
0.4457640000093036,8.142722085491272E-11,6.361577931102146E-17,6.361577931102146E-17,6.361577931102146E-17
0.4498661000093177,8.927311234696589E-11,6.394884621840901E-17,6.394884621840901E-17,6.394884621840901E-17
0.4539682000093318,9.779289045219742E-11,7.205347429817266E-17,7.205347429817266E-17,7.205347429817266E-17
0.4580703000093459,1.0703750641383181E-10,6.283862319378385E-17,6.283862319378385E-17,6.283862319378385E-17
0.46217240000936,1.1706125901955744E-10,5.895284260759582E-17,5.895284260759582E-17,5.895284260759582E-17
0.4662745000093741,1.279219827843292E-10,6.350475700855895E-17,6.350475700855895E-17,6.350475700855895E-17
0.4703766000093882,1.3968120915475169E-10,6.727951529228448E-17,6.727951529228448E-17,6.727951529228448E-17
0.4744787000094023,1.5240441353370215E-10,5.95079541199084E-17,5.95079541199084E-17,5.95079541199084E-17
0.4785808000094164,1.6616118525547564E-10,5.750955267558311E-17,5.750955267558311E-17,5.750955267558311E-17
0.4826829000094305,1.8102549148579783E-10,6.894484982922222E-17,6.894484982922222E-17,6.894484982922222E-17
0.4867850000094446,1.970758812808171E-10,5.972999872483343E-17,5.972999872483343E-17,5.972999872483343E-17
0.4908871000094587,2.1439573083537056E-10,6.705747068735945E-17,6.705747068735945E-17,6.705747068735945E-17
0.4949892000094728,2.330734938382761E-10,6.084022174945858E-17,6.084022174945858E-17,6.084022174945858E-17
0.49909130000948687,2.5320298202569093E-10,6.52811138479592E-17,6.52811138479592E-17,6.52811138479592E-17
0.503193400009501,2.748836229748974E-10,6.816769371198461E-17,6.816769371198461E-17,6.816769371198461E-17
0.5072955000095151,2.9822074321117497E-10,6.306066779870889E-17,6.306066779870889E-17,6.306066779870889E-17
0.5113976000095292,3.2332588817407526E-10,6.59472476627343E-17,6.59472476627343E-17,6.59472476627343E-17
0.5154997000095433,3.5031710177158005E-10,6.628031457012184E-17,6.628031457012184E-17,6.628031457012184E-17
0.5196018000095574,3.7931927876488915E-10,6.272760089132134E-17,6.272760089132134E-17,6.272760089132134E-17
0.5237039000095715,4.104644848457184E-10,6.228351168147129E-17,6.228351168147129E-17,6.228351168147129E-17
0.5278060000095856,4.438923125738015E-10,6.661338147750939E-17,6.661338147750939E-17,6.661338147750939E-17
0.5319081000095996,4.79750238646659E-10,6.961098364399732E-17,6.961098364399732E-17,6.961098364399732E-17
0.5360102000096137,5.181940149201481E-10,6.794564910705958E-17,6.794564910705958E-17,6.794564910705958E-17
0.5401123000096278,5.593880512133609E-10,5.961897642237091E-17,5.961897642237091E-17,5.961897642237091E-17
0.5442144000096419,6.035058284226124E-10,5.961897642237091E-17,5.961897642237091E-17,5.961897642237091E-17
0.548316500009656,6.507303220715244E-10,6.294964549624637E-17,6.294964549624637E-17,6.294964549624637E-17
0.5524186000096701,7.012544623874462E-10,6.38378239159465E-17,6.38378239159465E-17,6.38378239159465E-17
0.5565207000096842,7.552815619593645E-10,6.272760089132134E-17,6.272760089132134E-17,6.272760089132134E-17
0.5606228000096983,8.130258174476878E-10,6.650235917504687E-17,6.650235917504687E-17,6.650235917504687E-17
0.5647249000097124,8.747127876462812E-10,6.350475700855895E-17,6.350475700855895E-17,6.350475700855895E-17
0.5688270000097265,9.405799147321759E-10,6.339373470609643E-17,6.339373470609643E-17,6.339373470609643E-17
0.5729291000097406,1.0108770628347586E-9,6.306066779870889E-17,6.306066779870889E-17,6.306066779870889E-17
0.5770312000097547,1.085867054384515E-9,6.306066779870889E-17,6.306066779870889E-17,6.306066779870889E-17
0.5811333000097688,1.1658262591973668E-9,6.761258219967203E-17,6.761258219967203E-17,6.761258219967203E-17
0.5852354000097829,1.2510451669056622E-9,6.23945339839338E-17,6.23945339839338E-17,6.23945339839338E-17
0.589337500009797,1.3418290177868997E-9,6.405986852087153E-17,6.405986852087153E-17,6.405986852087153E-17
0.5934396000098111,1.4384984451387694E-9,6.294964549624637E-17,6.294964549624637E-17,6.294964549624637E-17
0.5975417000098252,1.5413901153227272E-9,6.494804694057165E-17,6.494804694057165E-17,6.494804694057165E-17
0.6016438000098393,1.6508574147700018E-9,6.450395773072159E-17,6.450395773072159E-17,6.450395773072159E-17
0.6057459000098534,1.767271169406115E-9,6.694644838489694E-17,6.694644838489694E-17,6.694644838489694E-17
0.6098480000098675,1.891020358635309E-9,6.38378239159465E-17,6.38378239159465E-17,6.38378239159465E-17
0.6139501000098816,2.0225128987139128E-9,6.705747068735945E-17,6.705747068735945E-17,6.705747068735945E-17
0.6180522000098957,2.162176391484749E-9,6.539213615042172E-17,6.539213615042172E-17,6.539213615042172E-17
0.6221543000099098,2.3104589529365784E-9,6.816769371198461E-17,6.816769371198461E-17,6.816769371198461E-17
0.6262564000099239,2.4678300561964407E-9,6.716849298982197E-17,6.716849298982197E-17,6.716849298982197E-17
0.630358500009938,2.634781379518003E-9,6.794564910705958E-17,6.794564910705958E-17,6.794564910705958E-17
0.6344606000099521,2.8118277127786582E-9,6.727951529228448E-17,6.727951529228448E-17,6.727951529228448E-17
0.6385627000099662,2.9995078796307695E-9,6.517009154549669E-17,6.517009154549669E-17,6.517009154549669E-17
0.6426648000099803,3.198385680969196E-9,6.816769371198461E-17,6.816769371198461E-17,6.816769371198461E-17
0.6467669000099944,3.4090509049011785E-9,7.249756350802272E-17,7.249756350802272E-17,7.249756350802272E-17
0.6508690000100085,3.6321203159550565E-9,7.627232179174826E-17,7.627232179174826E-17,7.627232179174826E-17
0.6549711000100226,3.8682387359934014E-9,7.471800955727304E-17,7.471800955727304E-17,7.471800955727304E-17
0.6590732000100367,4.118080088932885E-9,7.571721027943568E-17,7.571721027943568E-17,7.571721027943568E-17
0.6631753000100508,4.382348572251615E-9,7.249756350802272E-17,7.249756350802272E-17,7.249756350802272E-17
0.6672774000100649,4.66177976676807E-9,7.505107646466059E-17,7.505107646466059E-17,7.505107646466059E-17
0.671379500010079,4.957141843009439E-9,6.916689443414725E-17,6.916689443414725E-17,6.916689443414725E-17
0.675481600010093,5.269236808547184E-9,6.861178292183467E-17,6.861178292183467E-17,6.861178292183467E-17
0.6795837000101072,5.598901748449237E-9,6.927791673660977E-17,6.927791673660977E-17,6.927791673660977E-17
0.6836858000101212,5.947010140894271E-9,6.439293542825907E-17,6.439293542825907E-17,6.439293542825907E-17
0.6877879000101353,6.314473214308336E-9,6.372680161348398E-17,6.372680161348398E-17,6.372680161348398E-17
0.6918900000101494,6.7022413193784655E-9,6.31716901011714E-17,6.31716901011714E-17,6.31716901011714E-17
0.6959921000101635,7.111305379448041E-9,6.106226635438361E-17,6.106226635438361E-17,6.106226635438361E-17
0.7000942000101776,7.542698325035956E-9,7.172040739078511E-17,7.172040739078511E-17,7.172040739078511E-17
0.7041963000101917,7.997496673795012E-9,7.538414337204813E-17,7.538414337204813E-17,7.538414337204813E-17
0.7082984000102058,8.476822027980724E-9,7.227551890309769E-17,7.227551890309769E-17,7.227551890309769E-17
0.7124005000102199,8.981842726019095E-9,7.238654120556021E-17,7.238654120556021E-17,7.238654120556021E-17
0.716502600010234,9.5137754876351E-9,7.01660951563099E-17,7.01660951563099E-17,7.01660951563099E-17
0.7206047000102481,1.0073887109496305E-8,6.850076061937216E-17,6.850076061937216E-17,6.850076061937216E-17
0.7247068000102622,1.0663496233798142E-8,7.793765632868598E-17,7.793765632868598E-17,7.793765632868598E-17
0.7288089000102763,1.1283975163589588E-8,7.260858581048524E-17,7.260858581048524E-17,7.260858581048524E-17
0.7329110000102904,1.1936751672547707E-8,6.750155989720952E-17,6.750155989720952E-17,6.750155989720952E-17
0.7370131000103045,1.2623310986392688E-8,6.52811138479592E-17,6.52811138479592E-17,6.52811138479592E-17
0.7411152000103186,1.3345197694136778E-8,7.349676423018537E-17,7.349676423018537E-17,7.349676423018537E-17
0.7452173000103327,1.4104017783234114E-8,6.94999613415348E-17,6.94999613415348E-17,6.94999613415348E-17
0.7493194000103468,1.4901440743675387E-8,6.850076061937216E-17,6.850076061937216E-17,6.850076061937216E-17
0.7534215000103609,1.5739201648656833E-8,7.405187574249795E-17,7.405187574249795E-17,7.405187574249795E-17
0.757523600010375,1.6619103422654824E-8,6.572520305780926E-17,6.572520305780926E-17,6.572520305780926E-17
0.7616257000103891,1.7543019035337615E-8,7.227551890309769E-17,7.227551890309769E-17,7.227551890309769E-17
0.7657278000104032,1.8512893853794842E-8,6.850076061937216E-17,6.850076061937216E-17,6.850076061937216E-17
0.7698299000104173,1.953074800919996E-8,7.460698725481052E-17,7.460698725481052E-17,7.460698725481052E-17
0.7739320000104314,2.059867886350375E-8,6.88338275267597E-17,6.88338275267597E-17,6.88338275267597E-17
0.7780341000104455,2.1718863494002426E-8,7.505107646466059E-17,7.505107646466059E-17,7.505107646466059E-17
0.7821362000104596,2.2893561305359357E-8,6.88338275267597E-17,6.88338275267597E-17,6.88338275267597E-17
0.7862383000104737,2.4125116651396715E-8,7.138734048339757E-17,7.138734048339757E-17,7.138734048339757E-17
0.7903404000104878,2.5415961563912682E-8,7.09432512735475E-17,7.09432512735475E-17,7.09432512735475E-17
0.7944425000105019,2.676861857042745E-8,7.249756350802272E-17,7.249756350802272E-17,7.249756350802272E-17
0.798544600010516,2.818570352858263E-8,7.571721027943568E-17,7.571721027943568E-17,7.571721027943568E-17
0.8026467000105301,2.966992857400541E-8,6.972200594645983E-17,6.972200594645983E-17,6.972200594645983E-17
0.8067488000105442,3.122410515266072E-8,7.394085344003543E-17,7.394085344003543E-17,7.394085344003543E-17
0.8108509000105583,3.285114708773129E-8,7.027711745877241E-17,7.027711745877241E-17,7.027711745877241E-17
0.8149530000105724,3.45540738054817E-8,6.761258219967203E-17,6.761258219967203E-17,6.761258219967203E-17
0.8190551000105865,3.633601353558724E-8,6.94999613415348E-17,6.94999613415348E-17,6.94999613415348E-17
0.8231572000106006,3.820020668432455E-8,6.894484982922222E-17,6.894484982922222E-17,6.894484982922222E-17
0.8272593000106147,4.015000927015677E-8,7.616129948928574E-17,7.616129948928574E-17,7.616129948928574E-17
0.8313614000106287,4.2188896389849794E-8,7.061018436615996E-17,7.061018436615996E-17,7.061018436615996E-17
0.8354635000106428,4.4320465887093266E-8,7.183142969324763E-17,7.183142969324763E-17,7.183142969324763E-17
0.8395656000106569,4.6548441963611964E-8,7.349676423018537E-17,7.349676423018537E-17,7.349676423018537E-17
0.843667700010671,4.8876679030085414E-8,7.260858581048524E-17,7.260858581048524E-17,7.260858581048524E-17
0.8477698000106851,5.130916553164333E-8,7.260858581048524E-17,7.260858581048524E-17,7.260858581048524E-17
0.8518719000106992,5.3850027964652546E-8,7.172040739078511E-17,7.172040739078511E-17,7.172040739078511E-17
0.8559740000107133,5.650353490105342E-8,7.283063041541027E-17,7.283063041541027E-17,7.283063041541027E-17
0.8600761000107274,5.9274101189776826E-8,7.105427357601002E-17,7.105427357601002E-17,7.105427357601002E-17
0.8641782000107415,6.216629219590874E-8,6.972200594645983E-17,6.972200594645983E-17,6.972200594645983E-17
0.8682803000107556,6.518482819528604E-8,6.761258219967203E-17,6.761258219967203E-17,6.761258219967203E-17
0.8723824000107697,6.83345888434772E-8,7.127631818093505E-17,7.127631818093505E-17,7.127631818093505E-17
0.8764845000107838,7.162061776522233E-8,6.827871601444713E-17,6.827871601444713E-17,6.827871601444713E-17
0.8805866000107979,7.504812722214372E-8,7.105427357601002E-17,7.105427357601002E-17,7.105427357601002E-17
0.884688700010812,7.862250296408746E-8,7.238654120556021E-17,7.238654120556021E-17,7.238654120556021E-17
0.8887908000108261,8.234930908679327E-8,6.972200594645983E-17,6.972200594645983E-17,6.972200594645983E-17
0.8928929000108402,8.623429311671593E-8,7.16093850883226E-17,7.16093850883226E-17,7.16093850883226E-17
0.8969950000108543,9.028339112926442E-8,7.061018436615996E-17,7.061018436615996E-17,7.061018436615996E-17
0.9010971000108684,9.450273302924472E-8,7.205347429817266E-17,7.205347429817266E-17,7.205347429817266E-17
0.9051992000108825,9.889864793144465E-8,7.216449660063518E-17,7.216449660063518E-17,7.216449660063518E-17
0.9093013000108966,1.0347766970508765E-7,7.882583474838611E-17,7.882583474838611E-17,7.882583474838611E-17
0.9134034000109107,1.082465425666923E-7,7.638334409421076E-17,7.638334409421076E-17,7.638334409421076E-17
0.9175055000109248,1.1321222689997246E-7,7.616129948928574E-17,7.616129948928574E-17,7.616129948928574E-17
0.9216076000109389,1.1838190512181158E-7,7.605027718682323E-17,7.605027718682323E-17,7.605027718682323E-17
0.925709700010953,1.2376298773175698E-7,7.271960811294776E-17,7.271960811294776E-17,7.271960811294776E-17
0.9298118000109671,1.2936311947475686E-7,7.80486786311485E-17,7.80486786311485E-17,7.80486786311485E-17
0.9339139000109812,1.351901856583293E-7,7.815970093361102E-17,7.815970093361102E-17,7.815970093361102E-17
0.9380160000109953,1.412523185873038E-7,8.126832540256146E-17,8.126832540256146E-17,8.126832540256146E-17
0.9421181000110094,1.475579041536612E-7,8.137934770502397E-17,8.137934770502397E-17,8.137934770502397E-17
0.9462202000110235,1.5411558860289888E-7,8.715250743307479E-17,8.715250743307479E-17,8.715250743307479E-17
0.9503223000110376,1.609342853821083E-7,8.093525849517391E-17,8.093525849517391E-17,8.093525849517391E-17
0.9544244000110517,1.68023182187782E-7,8.049116928532385E-17,8.049116928532385E-17,8.049116928532385E-17
0.9585265000110658,1.753917481553957E-7,7.915890165577366E-17,7.915890165577366E-17,7.915890165577366E-17
0.9626286000110799,1.8304974120786355E-7,7.649436639667328E-17,7.649436639667328E-17,7.649436639667328E-17
0.966730700011094,1.910072155452136E-7,7.460698725481052E-17,7.460698725481052E-17,7.460698725481052E-17
0.970832800011108,1.992745293231124E-7,7.760458942129844E-17,7.760458942129844E-17,7.760458942129844E-17
0.9749349000111222,2.0786235248193564E-7,7.16093850883226E-17,7.16093850883226E-17,7.16093850883226E-17
0.9790370000111362,2.1678167471061993E-7,7.283063041541027E-17,7.283063041541027E-17,7.283063041541027E-17
0.9831391000111503,2.2604381364643711E-7,7.327471962526034E-17,7.327471962526034E-17,7.327471962526034E-17
0.9872412000111644,2.356604231891213E-7,6.983302824892235E-17,6.983302824892235E-17,6.983302824892235E-17
0.9913433000111785,2.456435020357084E-7,7.893685705084863E-17,7.893685705084863E-17,7.893685705084863E-17
0.9954454000111926,2.5600540232495474E-7,7.09432512735475E-17,7.09432512735475E-17,7.09432512735475E-17
0.9995475000112067,2.6675883855731275E-7,7.105427357601002E-17,7.105427357601002E-17,7.105427357601002E-17
1.0036496000111221,2.779168966362544E-7,7.494005416219807E-17,7.494005416219807E-17,7.494005416219807E-17
1.0077517000110252,2.8949304308745203E-7,7.793765632868598E-17,7.793765632868598E-17,7.793765632868598E-17
1.0118538000109283,3.015011345035568E-7,7.760458942129844E-17,7.760458942129844E-17,7.760458942129844E-17
1.0159559000108314,3.1395542717982395E-7,6.927791673660977E-17,6.927791673660977E-17,6.927791673660977E-17
1.0200580000107344,3.268705869292621E-7,6.7390537594747E-17,6.7390537594747E-17,6.7390537594747E-17
1.0241601000106375,3.4026169909640026E-7,7.360778653264788E-17,7.360778653264788E-17,7.360778653264788E-17
1.0282622000105406,3.541442787924343E-7,6.872280522429719E-17,6.872280522429719E-17,6.872280522429719E-17
1.0323643000104437,3.6853428130800833E-7,7.915890165577366E-17,7.915890165577366E-17,7.915890165577366E-17
1.0364664000103467,3.8344811277324366E-7,7.671641100159831E-17,7.671641100159831E-17,7.671641100159831E-17
1.0405685000102498,3.989026409959573E-7,6.705747068735945E-17,6.705747068735945E-17,6.705747068735945E-17
1.0446706000101529,4.1491520653980095E-7,6.750155989720952E-17,6.750155989720952E-17,6.750155989720952E-17
1.048772700010056,4.315036339865297E-7,5.945244296867713E-17,5.945244296867713E-17,5.945244296867713E-17
1.052874800009959,4.4868624348287644E-7,3.957945082788683E-17,3.957945082788683E-17,3.957945082788683E-17
1.056976900009862,4.6648186244802046E-7,4.402034292638746E-17,4.402034292638746E-17,4.402034292638746E-17
1.0610790000097652,4.849098375505623E-7,4.04121180963557E-17,4.04121180963557E-17,4.04121180963557E-17
1.0651811000096683,5.03990046906544E-7,4.474198789239381E-17,4.474198789239381E-17,4.474198789239381E-17
1.0692832000095713,5.237429125095617E-7,3.930189507173054E-17,3.930189507173054E-17,3.930189507173054E-17
1.0733853000094744,5.441894129260549E-7,4.246603069191224E-17,4.246603069191224E-17,4.246603069191224E-17
1.0774874000093775,5.653510961920461E-7,4.235500838944972E-17,4.235500838944972E-17,4.235500838944972E-17
1.0815895000092806,5.872500929952062E-7,3.8358205500799156E-17,3.8358205500799156E-17,3.8358205500799156E-17
1.0856916000091836,6.099091300961201E-7,4.196643033083092E-17,4.196643033083092E-17,4.196643033083092E-17
1.0897937000090867,6.33351544005678E-7,3.924638392049928E-17,3.924638392049928E-17,3.924638392049928E-17
1.0938958000089898,6.576012949084942E-7,4.2299497238218465E-17,4.2299497238218465E-17,4.2299497238218465E-17
1.0979979000088929,6.826829808809776E-7,3.896882816434299E-17,3.896882816434299E-17,3.896882816434299E-17
